"UniqueID","saline_pixel_count","saline_area_m2","State","District","Year"
"OD_6_03228800",0,0,"OD",6,2024
"OD_6_03227700",0,0,"OD",6,2024
"OD_6_03162400",74.2238616943359,66801.4755249023,"OD",6,2024
"OD_6_03211800",0,0,"OD",6,2024
"OD_6_03141900",0,0,"OD",6,2024
"OD_6_03183400",0,0,"OD",6,2024
"OD_6_03212000",51.4484939575195,46303.6445617676,"OD",6,2024
"OD_6_03159700",0,0,"OD",6,2024
"OD_6_03163300",6.69984674453735,6029.86207008362,"OD",6,2024
"OD_6_03182600",0,0,"OD",6,2024
"OD_6_03334100",0,0,"OD",6,2024
"OD_6_03183700",5,4500,"OD",6,2024
"OD_6_03142100",0,0,"OD",6,2024
"OD_6_03183300",0,0,"OD",6,2024
"OD_6_03229200",0,0,"OD",6,2024
"OD_6_03182200",1,900,"OD",6,2024
"OD_6_03229800",0,0,"OD",6,2024
"OD_6_03230300",0.105872958898544,95.2856630086899,"OD",6,2024
"OD_6_03162800",34.7712173461914,31294.0956115723,"OD",6,2024
"OD_6_03231700",1,900,"OD",6,2024
"OD_6_03163200",0,0,"OD",6,2024
"OD_6_03162500",102.079467773438,91871.5209960938,"OD",6,2024
"OD_6_03395300",0,0,"OD",6,2024
"OD_6_03231000",0,0,"OD",6,2024
"OD_6_03228900",0,0,"OD",6,2024
"OD_6_03158800",1,900,"OD",6,2024
"OD_6_03142500",0,0,"OD",6,2024
"OD_6_03158900",0,0,"OD",6,2024
"OD_6_03227600",0,0,"OD",6,2024
"OD_6_03231100",0,0,"OD",6,2024
"OD_6_03230200",0,0,"OD",6,2024
"OD_6_03158700",0,0,"OD",6,2024
"OD_6_03335200",1.31768357753754,1185.91521978378,"OD",6,2024
"OD_6_03227800",0,0,"OD",6,2024
"OD_6_03230000",0,0,"OD",6,2024
"OD_6_03160400",42.8676109313965,38580.8498382568,"OD",6,2024
"OD_6_03227400",0,0,"OD",6,2024
"OD_6_03163500",0,0,"OD",6,2024
"OD_6_03183500",6.02400398254395,5421.60358428955,"OD",6,2024
"OD_6_03334800",0,0,"OD",6,2024
"OD_6_03395800",0,0,"OD",6,2024
"OD_6_03141300",0,0,"OD",6,2024
"OD_6_03141600",0,0,"OD",6,2024
"OD_6_03163100",0,0,"OD",6,2024
"OD_6_03159800",0,0,"OD",6,2024
"OD_6_03159900",0,0,"OD",6,2024
"OD_6_03182100",0,0,"OD",6,2024
"OD_6_03229000",0,0,"OD",6,2024
"OD_6_03163400",2.30015325546265,2070.13792991638,"OD",6,2024
"OD_6_03352900",98.437873840332,88594.0864562988,"OD",6,2024
"OD_6_03182700",0,0,"OD",6,2024
"OD_6_03162600",14.0165433883667,12614.88904953,"OD",6,2024
"OD_6_03141400",0,0,"OD",6,2024
"OD_6_03160100",0,0,"OD",6,2024
"OD_6_03141700",0,0,"OD",6,2024
"OD_6_03164200",14.0928173065186,12683.5355758667,"OD",6,2024
"OD_6_03160200",0,0,"OD",6,2024
"OD_6_03396600",0,0,"OD",6,2024
"OD_6_03164800",0,0,"OD",6,2024
"OD_6_03163000",3,2700,"OD",6,2024
"OD_6_03334900",0,0,"OD",6,2024
"OD_6_03160500",0,0,"OD",6,2024
"OD_6_03334700",2,1800,"OD",6,2024
"OD_6_03142300",0,0,"OD",6,2024
"OD_6_03164700",0,0,"OD",6,2024
"OD_6_03142400",0,0,"OD",6,2024
"OD_6_03231400",0,0,"OD",6,2024
"OD_6_03231200",19,17100,"OD",6,2024
"OD_6_03162700",14.0298910140991,12626.9019126892,"OD",6,2024
"OD_6_03182800",0,0,"OD",6,2024
"OD_6_03396500",0,0,"OD",6,2024
"OD_6_03334300",0,0,"OD",6,2024
"OD_6_03164600",0,0,"OD",6,2024
"OD_6_03229100",0,0,"OD",6,2024
"OD_6_03141500",0,0,"OD",6,2024
"OD_6_03164500",0,0,"OD",6,2024
"OD_6_03164900",0,0,"OD",6,2024
"OD_6_03143200",0,0,"OD",6,2024
"OD_6_03183200",1,900,"OD",6,2024
"OD_6_03395700",0,0,"OD",6,2024
"OD_6_03160000",0,0,"OD",6,2024
"OD_6_03232100",0,0,"OD",6,2024
"OD_6_03396200",0,0,"OD",6,2024
"OD_6_03232000",8,7200,"OD",6,2024
"OD_6_03164400",0,0,"OD",6,2024
"OD_6_03162900",0,0,"OD",6,2024
"OD_6_03143100",0,0,"OD",6,2024
"OD_6_03163600",0,0,"OD",6,2024
"OD_6_03233200",158.072738647461,142265.464782715,"OD",6,2024
"OD_6_03164300",0,0,"OD",6,2024
"OD_6_03165000",0,0,"OD",6,2024
"OD_6_03334400",14,12600,"OD",6,2024
"OD_6_03182900",0,0,"OD",6,2024
"OD_6_03396100",0,0,"OD",6,2024
"OD_6_03184100",13.7565145492554,12380.8630943298,"OD",6,2024
"OD_6_03231600",1,900,"OD",6,2024
"OD_6_03143300",0,0,"OD",6,2024
"OD_6_03164100",1,900,"OD",6,2024
"OD_6_03163400",8.00083351135254,7200.75016021729,"OD",6,2024
"OD_6_03231800",0,0,"OD",6,2024
"OD_6_03231900",0,0,"OD",6,2024
"OD_6_03231300",69.9272613525391,62934.5352172852,"OD",6,2024
"OD_6_03231500",2,1800,"OD",6,2024
"OD_6_03230400",5.46576642990112,4919.18978691101,"OD",6,2024
"OD_6_03143900",0,0,"OD",6,2024
"OD_6_03335300",0,0,"OD",6,2024
"OD_6_03334000",0,0,"OD",6,2024
"OD_6_03233300",0,0,"OD",6,2024
"OD_6_03183000",15.5450057983398,13990.5052185059,"OD",6,2024
"OD_6_03163700",0,0,"OD",6,2024
"OD_6_03143700",0,0,"OD",6,2024
"OD_6_03163800",2,1800,"OD",6,2024
"OD_6_03144000",0,0,"OD",6,2024
"OD_6_03335100",7,6300,"OD",6,2024
"OD_6_03142600",0,0,"OD",6,2024
"OD_6_03184000",39.3669395446777,35430.24559021,"OD",6,2024
"OD_6_03353000",0,0,"OD",6,2024
"OD_6_03227500",0,0,"OD",6,2024
"OD_6_03183800",0,0,"OD",6,2024
"OD_6_03331900",0,0,"OD",6,2024
"OD_6_03183100",7.82017183303833,7038.1546497345,"OD",6,2024
"OD_6_03163900",0,0,"OD",6,2024
"OD_6_03143600",0,0,"OD",6,2024
"OD_6_03232200",0,0,"OD",6,2024
"OD_6_03164000",0,0,"OD",6,2024
"OD_6_03333900",31,27900,"OD",6,2024
"OD_6_03144100",0,0,"OD",6,2024
"OD_6_03233400",20.8620758056641,18775.8682250977,"OD",6,2024
"OD_6_41911000",193.534072875977,174180.665588379,"OD",6,2024
"OD_6_03335500",0,0,"OD",6,2024
"OD_6_03184200",7.19694995880127,6477.25496292114,"OD",6,2024
"OD_6_03183900",5.85254192352295,5267.28773117065,"OD",6,2024
"OD_6_03335400",0,0,"OD",6,2024
"OD_6_03353100",1,900,"OD",6,2024
"OD_6_03142700",0,0,"OD",6,2024
"OD_6_03335000",0.484290421009064,435.861378908157,"OD",6,2024
"OD_6_03334600",2.51570963859558,2264.13867473602,"OD",6,2024
"OD_6_03143800",0,0,"OD",6,2024
"OD_6_03232400",0,0,"OD",6,2024
"OD_6_03162300",3,2700,"OD",6,2024
"OD_6_03353200",0,0,"OD",6,2024
"OD_6_03335700",0,0,"OD",6,2024
"OD_6_03233000",0,0,"OD",6,2024
"OD_6_03230600",4,3600,"OD",6,2024
"OD_6_03143400",0,0,"OD",6,2024
"OD_6_03165400",0,0,"OD",6,2024
"OD_6_03332000",0,0,"OD",6,2024
"OD_6_03336100",0,0,"OD",6,2024
"OD_6_03335600",0,0,"OD",6,2024
"OD_6_03167100",0,0,"OD",6,2024
"OD_6_03165600",0,0,"OD",6,2024
"OD_6_03232500",0,0,"OD",6,2024
"OD_6_03143500",0,0,"OD",6,2024
"OD_6_03167200",21,18900,"OD",6,2024
"OD_6_03165800",0,0,"OD",6,2024
"OD_6_03167000",0.99916672706604,899.250054359436,"OD",6,2024
"OD_6_03233100",7,6300,"OD",6,2024
"OD_6_03143000",0,0,"OD",6,2024
"OD_6_03184600",0,0,"OD",6,2024
"OD_6_03353600",0,0,"OD",6,2024
"OD_6_03144200",0,0,"OD",6,2024
"OD_6_03165700",2,1800,"OD",6,2024
"OD_6_03335800",0,0,"OD",6,2024
"OD_6_03334500",1,900,"OD",6,2024
"OD_6_03333800",4.01359224319458,3612.23301887512,"OD",6,2024
"OD_6_03333700",2,1800,"OD",6,2024
"OD_6_03165500",3.74259567260742,3368.33610534668,"OD",6,2024
"OD_6_03167300",13,11700,"OD",6,2024
"OD_6_03232800",0,0,"OD",6,2024
"OD_6_03184300",44.8177223205566,40335.950088501,"OD",6,2024
"OD_6_03232600",0,0,"OD",6,2024
"OD_6_03396000",0,0,"OD",6,2024
"OD_6_03230800",0,0,"OD",6,2024
"OD_6_03184400",28.2731761932373,25445.8585739136,"OD",6,2024
"OD_6_03336900",0,0,"OD",6,2024
"OD_6_03336600",29.0614604949951,26155.3144454956,"OD",6,2024
"OD_6_03336700",0,0,"OD",6,2024
"OD_6_03232900",3,2700,"OD",6,2024
"OD_6_03333200",0,0,"OD",6,2024
"OD_6_03336800",0,0,"OD",6,2024
"OD_6_03333600",14.9715490341187,13474.3941307068,"OD",6,2024
"OD_6_03142900",0,0,"OD",6,2024
"OD_6_41909000",0,0,"OD",6,2024
"OD_6_03337000",5.03550243377686,4531.95219039917,"OD",6,2024
"OD_6_03333300",0,0,"OD",6,2024
"OD_6_03165900",2.14555716514587,1931.00144863129,"OD",6,2024
"OD_6_03332200",0,0,"OD",6,2024
"OD_6_03232700",0,0,"OD",6,2024
"OD_6_03333100",0,0,"OD",6,2024
"OD_6_03184500",0.208502322435379,187.652090191841,"OD",6,2024
"OD_6_03395900",0,0,"OD",6,2024
"OD_6_03166000",3,2700,"OD",6,2024
"OD_6_03335900",0,0,"OD",6,2024
"OD_6_03234100",0,0,"OD",6,2024
"OD_6_03332100",0,0,"OD",6,2024
"OD_6_03336500",16.1173648834229,14505.6283950806,"OD",6,2024
"OD_6_03232300",0,0,"OD",6,2024
"OD_6_03166900",22,19800,"OD",6,2024
"OD_6_03144300",0,0,"OD",6,2024
"OD_6_03165200",0.257404237985611,231.66381418705,"OD",6,2024
"OD_6_03165300",1,900,"OD",6,2024
"OD_6_03336200",0.8211749792099,739.05748128891,"OD",6,2024
"OD_6_03333500",0,0,"OD",6,2024
"OD_6_03142800",0,0,"OD",6,2024
"OD_6_03166500",76.3203659057617,68688.3293151855,"OD",6,2024
"OD_6_03339400",4.68231630325317,4214.08467292786,"OD",6,2024
"OD_6_03353700",0,0,"OD",6,2024
"OD_6_03332300",0,0,"OD",6,2024
"OD_6_03336300",0,0,"OD",6,2024
"OD_6_03234400",0,0,"OD",6,2024
"OD_6_03398100",0,0,"OD",6,2024
"OD_6_03353500",0,0,"OD",6,2024
"OD_6_03336000",0,0,"OD",6,2024
"OD_6_03166200",16,14400,"OD",6,2024
"OD_6_03233700",0,0,"OD",6,2024
"OD_6_03234900",0,0,"OD",6,2024
"OD_6_03166100",0,0,"OD",6,2024
"OD_6_03233500",2,1800,"OD",6,2024
"OD_6_03353300",1,900,"OD",6,2024
"OD_6_03337400",1,900,"OD",6,2024
"OD_6_03234500",0,0,"OD",6,2024
"OD_6_03169400",17,15300,"OD",6,2024
"OD_6_03333400",0,0,"OD",6,2024
"OD_6_03169600",27,24300,"OD",6,2024
"OD_6_03184700",1,900,"OD",6,2024
"OD_6_03337600",0,0,"OD",6,2024
"OD_6_03333000",0,0,"OD",6,2024
"OD_6_03353800",29.7006015777588,26730.5414199829,"OD",6,2024
"OD_6_03233600",0,0,"OD",6,2024
"OD_6_03353400",5,4500,"OD",6,2024
"OD_6_03166400",4,3600,"OD",6,2024
"OD_6_03398500",0,0,"OD",6,2024
"OD_6_03332800",0,0,"OD",6,2024
"OD_6_03234600",0,0,"OD",6,2024
"OD_6_03165100",19.1379241943359,17224.1317749023,"OD",6,2024
"OD_6_03167400",12,10800,"OD",6,2024
"OD_6_03353900",25,22500,"OD",6,2024
"OD_6_03234800",0,0,"OD",6,2024
"OD_6_03337300",6.0646185874939,5458.15672874451,"OD",6,2024
"OD_6_03169300",12,10800,"OD",6,2024
"OD_6_03167500",14,12600,"OD",6,2024
"OD_6_03354000",7,6300,"OD",6,2024
"OD_6_03234300",0,0,"OD",6,2024
"OD_6_03332400",0,0,"OD",6,2024
"OD_6_03236600",0,0,"OD",6,2024
"OD_6_03336400",0,0,"OD",6,2024
"OD_6_03166800",0,0,"OD",6,2024
"OD_6_03234200",0,0,"OD",6,2024
"OD_6_03166600",1,900,"OD",6,2024
"OD_6_03235600",0,0,"OD",6,2024
"OD_6_03332900",0,0,"OD",6,2024
"OD_6_03166700",0,0,"OD",6,2024
"OD_6_03339500",0,0,"OD",6,2024
"OD_6_03339000",0,0,"OD",6,2024
"OD_6_03337200",1.97935652732849,1781.42087459564,"OD",6,2024
"OD_6_03339200",2,1800,"OD",6,2024
"OD_6_03233800",0,0,"OD",6,2024
"OD_6_03398600",0,0,"OD",6,2024
"OD_6_03337500",0,0,"OD",6,2024
"OD_6_03166300",7.61379146575928,6852.41231918335,"OD",6,2024
"OD_6_03234000",0,0,"OD",6,2024
"OD_6_03338400",42.9276008605957,38634.8407745361,"OD",6,2024
"OD_6_03337100",0,0,"OD",6,2024
"OD_6_03234700",0,0,"OD",6,2024
"OD_6_03398400",0,0,"OD",6,2024
"OD_6_03233900",0,0,"OD",6,2024
"OD_6_41912000",67,60300,"OD",6,2024
"OD_6_03332600",0,0,"OD",6,2024
"OD_6_03338900",0,0,"OD",6,2024
"OD_6_03337700",0,0,"OD",6,2024
"OD_6_03235400",0,0,"OD",6,2024
"OD_6_03184800",0,0,"OD",6,2024
"OD_6_03235500",0,0,"OD",6,2024
"OD_6_03236800",0,0,"OD",6,2024
"OD_6_03235300",0,0,"OD",6,2024
"OD_6_03169000",2,1800,"OD",6,2024
"OD_6_03236300",0,0,"OD",6,2024
"OD_6_03169500",5,4500,"OD",6,2024
"OD_6_03242500",21,18900,"OD",6,2024
"OD_6_03169100",2,1800,"OD",6,2024
"OD_6_03235200",0,0,"OD",6,2024
"OD_6_03337900",0,0,"OD",6,2024
"OD_6_03236500",0,0,"OD",6,2024
"OD_6_03419500",0,0,"OD",6,2024
"OD_6_03169200",0,0,"OD",6,2024
"OD_6_03354100",1,900,"OD",6,2024
"OD_6_03338500",12.7635631561279,11487.2068405151,"OD",6,2024
"OD_6_03339300",0,0,"OD",6,2024
"OD_6_03236900",64.3853149414062,57946.7834472656,"OD",6,2024
"OD_6_03236200",0,0,"OD",6,2024
"OD_6_03169700",11.1994028091431,10079.4625282288,"OD",6,2024
"OD_6_03354200",0,0,"OD",6,2024
"OD_6_03338200",2.93750381469727,2643.75343322754,"OD",6,2024
"OD_6_03236700",0,0,"OD",6,2024
"OD_6_03236400",0,0,"OD",6,2024
"OD_6_03342900",0,0,"OD",6,2024
"OD_6_03338700",0,0,"OD",6,2024
"OD_6_03237100",0,0,"OD",6,2024
"OD_6_03239800",4208.47607421875,3787628.46679688,"OD",6,2024
"OD_6_03339600",0,0,"OD",6,2024
"OD_6_03239100",0,0,"OD",6,2024
"OD_6_03168600",16.1887760162354,14569.8984146118,"OD",6,2024
"OD_6_03332700",0,0,"OD",6,2024
"OD_6_03338300",16.1255645751953,14513.0081176758,"OD",6,2024
"OD_6_03167700",8.74862670898438,7873.76403808594,"OD",6,2024
"OD_6_03339700",0,0,"OD",6,2024
"OD_6_03354400",6,5400,"OD",6,2024
"OD_6_03343200",0,0,"OD",6,2024
"OD_6_03168500",0,0,"OD",6,2024
"OD_6_03338600",0,0,"OD",6,2024
"OD_6_03167600",3,2700,"OD",6,2024
"OD_6_03338100",0,0,"OD",6,2024
"OD_6_03168900",14.3862085342407,12947.5876808167,"OD",6,2024
"OD_6_03337800",0,0,"OD",6,2024
"OD_6_03332500",0,0,"OD",6,2024
"OD_6_03167800",6.25137329101562,5626.23596191406,"OD",6,2024
"OD_6_03343000",0,0,"OD",6,2024
"OD_6_03338800",0,0,"OD",6,2024
"OD_6_03343700",1,900,"OD",6,2024
"OD_6_03169900",2,1800,"OD",6,2024
"OD_6_03338000",0,0,"OD",6,2024
"OD_6_03339800",0,0,"OD",6,2024
"OD_6_03236000",0,0,"OD",6,2024
"OD_6_03238700",0,0,"OD",6,2024
"OD_6_03170200",2,1800,"OD",6,2024
"OD_6_03235900",0,0,"OD",6,2024
"OD_6_03401800",0,0,"OD",6,2024
"OD_6_03169800",23.7304973602295,21357.4476242065,"OD",6,2024
"OD_6_03339100",0,0,"OD",6,2024
"OD_6_03341100",2,1800,"OD",6,2024
"OD_6_03239000",0,0,"OD",6,2024
"OD_6_03355100",0,0,"OD",6,2024
"OD_6_03340000",1,900,"OD",6,2024
"OD_6_03341500",13.1811466217041,11863.0319595337,"OD",6,2024
"OD_6_03168400",76.9580688476562,69262.2619628906,"OD",6,2024
"OD_6_03342700",0,0,"OD",6,2024
"OD_6_03239500",0,0,"OD",6,2024
"OD_6_03236100",0,0,"OD",6,2024
"OD_6_03239400",0,0,"OD",6,2024
"OD_6_03239700",566.020080566406,509418.072509766,"OD",6,2024
"OD_6_03340200",0,0,"OD",6,2024
"OD_6_03238900",0,0,"OD",6,2024
"OD_6_03342400",0,0,"OD",6,2024
"OD_6_03343500",0,0,"OD",6,2024
"OD_6_03340100",0,0,"OD",6,2024
"OD_6_03168100",0,0,"OD",6,2024
"OD_6_03342100",0,0,"OD",6,2024
"OD_6_03341000",0,0,"OD",6,2024
"OD_6_03341200",0,0,"OD",6,2024
"OD_6_03342500",0,0,"OD",6,2024
"OD_6_03342000",3,2700,"OD",6,2024
"OD_6_03238800",0,0,"OD",6,2024
"OD_6_03239300",5,4500,"OD",6,2024
"OD_6_03346300",0,0,"OD",6,2024
"OD_6_03354300",0,0,"OD",6,2024
"OD_6_03168800",17.8112239837646,16030.1015853882,"OD",6,2024
"OD_6_03168000",0,0,"OD",6,2024
"OD_6_03238500",0,0,"OD",6,2024
"OD_6_03341600",0,0,"OD",6,2024
"OD_6_03343300",0,0,"OD",6,2024
"OD_6_03341300",0,0,"OD",6,2024
"OD_6_03239200",20.2360095977783,18212.4086380005,"OD",6,2024
"OD_6_03354900",0,0,"OD",6,2024
"OD_6_03402100",0,0,"OD",6,2024
"OD_6_03355000",0,0,"OD",6,2024
"OD_6_03237000",25.7744750976562,23197.0275878906,"OD",6,2024
"OD_6_03170400",0,0,"OD",6,2024
"OD_6_03339900",32.8324012756348,29549.1611480713,"OD",6,2024
"OD_6_03243500",12.9103116989136,11619.2805290222,"OD",6,2024
"OD_6_03238600",0,0,"OD",6,2024
"OD_6_03355200",0,0,"OD",6,2024
"OD_6_03241000",0,0,"OD",6,2024
"OD_6_03345500",0,0,"OD",6,2024
"OD_6_03342300",0,0,"OD",6,2024
"OD_6_03168700",1,900,"OD",6,2024
"OD_6_03170300",0,0,"OD",6,2024
"OD_6_03341800",0,0,"OD",6,2024
"OD_6_03342800",0,0,"OD",6,2024
"OD_6_03170100",0,0,"OD",6,2024
"OD_6_03237900",0,0,"OD",6,2024
"OD_6_03401900",0,0,"OD",6,2024
"OD_6_03242600",3,2700,"OD",6,2024
"OD_6_03340300",0,0,"OD",6,2024
"OD_6_03237200",0,0,"OD",6,2024
"OD_6_03240300",0,0,"OD",6,2024
"OD_6_03354500",7,6300,"OD",6,2024
"OD_6_03239600",0,0,"OD",6,2024
"OD_6_03238400",0,0,"OD",6,2024
"OD_6_03240200",5,4500,"OD",6,2024
"OD_6_03240400",0,0,"OD",6,2024
"OD_6_03354600",2,1800,"OD",6,2024
"OD_6_03354800",0,0,"OD",6,2024
"OD_6_03354700",7.45482683181763,6709.34414863586,"OD",6,2024
"OD_6_03402000",0,0,"OD",6,2024
"OD_6_03170000",1,900,"OD",6,2024
"OD_6_03237400",0.870567679405212,783.510911464691,"OD",6,2024
"OD_6_03238000",0,0,"OD",6,2024
"OD_6_03342600",0,0,"OD",6,2024
"OD_6_03355300",1,900,"OD",6,2024
"OD_6_03340800",0,0,"OD",6,2024
"OD_6_03170500",0,0,"OD",6,2024
"OD_6_03343100",0,0,"OD",6,2024
"OD_6_03343400",0,0,"OD",6,2024
"OD_6_03237800",0,0,"OD",6,2024
"OD_6_03340400",13,11700,"OD",6,2024
"OD_6_03240000",0,0,"OD",6,2024
"OD_6_03341400",0,0,"OD",6,2024
"OD_6_03237300",0,0,"OD",6,2024
"OD_6_03340900",0,0,"OD",6,2024
"OD_6_03355400",0,0,"OD",6,2024
"OD_6_03356800",8,7200,"OD",6,2024
"OD_6_03167900",0,0,"OD",6,2024
"OD_6_03341700",0,0,"OD",6,2024
"OD_6_03237500",0.217891693115234,196.102523803711,"OD",6,2024
"OD_6_03356900",0,0,"OD",6,2024
"OD_6_03343600",0,0,"OD",6,2024
"OD_6_03354700",1,900,"OD",6,2024
"OD_6_03168200",2,1800,"OD",6,2024
"OD_6_03242700",0,0,"OD",6,2024
"OD_6_03238300",0,0,"OD",6,2024
"OD_6_03170900",80,72000,"OD",6,2024
"OD_6_03238200",0,0,"OD",6,2024
"OD_6_03239900",0,0,"OD",6,2024
"OD_6_03240100",30.2154273986816,27193.8846588135,"OD",6,2024
"OD_6_03168300",1,900,"OD",6,2024
"OD_6_03242800",3,2700,"OD",6,2024
"OD_6_03342200",0,0,"OD",6,2024
"OD_6_03356500",1.95137679576874,1756.23911619186,"OD",6,2024
"OD_6_03344600",0,0,"OD",6,2024
"OD_6_03237600",15.3072137832642,13776.4924049377,"OD",6,2024
"OD_6_03348900",0,0,"OD",6,2024
"OD_6_03344400",0,0,"OD",6,2024
"OD_6_03356300",12.048623085022,10843.7607765198,"OD",6,2024
"OD_6_03402700",0,0,"OD",6,2024
"OD_6_03170600",0,0,"OD",6,2024
"OD_6_03344700",0,0,"OD",6,2024
"OD_6_03344500",0,0,"OD",6,2024
"OD_6_03238100",0,0,"OD",6,2024
"OD_6_03340500",20.7127704620361,18641.4934158325,"OD",6,2024
"OD_6_03356600",39.2501373291016,35325.1235961914,"OD",6,2024
"OD_6_03243400",22,19800,"OD",6,2024
"OD_6_03355600",0,0,"OD",6,2024
"OD_6_03356700",33,29700,"OD",6,2024
"OD_6_03355900",8,7200,"OD",6,2024
"OD_6_03355500",0,0,"OD",6,2024
"OD_6_03345800",0,0,"OD",6,2024
"OD_6_03346200",0,0,"OD",6,2024
"OD_6_03345900",0,0,"OD",6,2024
"OD_6_03343900",0,0,"OD",6,2024
"OD_6_03170700",0.234737515449524,211.263763904572,"OD",6,2024
"OD_6_03341900",0,0,"OD",6,2024
"OD_6_03340700",1,900,"OD",6,2024
"OD_6_03240500",1,900,"OD",6,2024
"OD_6_03344000",0,0,"OD",6,2024
"OD_6_03346100",0,0,"OD",6,2024
"OD_6_03340600",45,40500,"OD",6,2024
"OD_6_03345400",0,0,"OD",6,2024
"OD_6_03241300",0,0,"OD",6,2024
"OD_6_03346400",0,0,"OD",6,2024
"OD_6_03243700",30.703405380249,27633.0648422241,"OD",6,2024
"OD_6_03356200",0,0,"OD",6,2024
"OD_6_03356100",0,0,"OD",6,2024
"OD_6_03187900",0,0,"OD",6,2024
"OD_6_03175800",0,0,"OD",6,2024
"OD_6_03203400",0,0,"OD",6,2024
"OD_6_03203200",0,0,"OD",6,2024
"OD_6_03203100",0,0,"OD",6,2024
"OD_6_03215300",0,0,"OD",6,2024
"OD_6_03206100",0,0,"OD",6,2024
"OD_6_03216800",0,0,"OD",6,2024
"OD_6_03203600",0,0,"OD",6,2024
"OD_6_03205600",1,900,"OD",6,2024
"OD_6_03206600",0,0,"OD",6,2024
"OD_6_03221500",0,0,"OD",6,2024
"OD_6_03219500",2.02339172363281,1821.05255126953,"OD",6,2024
"OD_6_03221100",0,0,"OD",6,2024
"OD_6_03135400",0,0,"OD",6,2024
"OD_6_03135600",0,0,"OD",6,2024
"OD_6_03156300",0,0,"OD",6,2024
"OD_6_03157500",0,0,"OD",6,2024
"OD_6_03139300",0,0,"OD",6,2024
"OD_6_03160300",0,0,"OD",6,2024
"OD_6_03235800",0,0,"OD",6,2024
"OD_6_03235700",0,0,"OD",6,2024
"OD_6_03345300",0,0,"OD",6,2024
"OD_6_03170800",2,1800,"OD",6,2024
"OD_6_03344900",0,0,"OD",6,2024
"OD_6_03240700",3300.40600585938,2970365.40527344,"OD",6,2024
"OD_6_03241200",0,0,"OD",6,2024
"OD_6_03344200",0,0,"OD",6,2024
"OD_6_03243600",17.3005046844482,15570.4542160034,"OD",6,2024
"OD_6_03344800",0,0,"OD",6,2024
"OD_6_03240600",0,0,"OD",6,2024
"OD_6_03356400",1.06825947761536,961.433529853821,"OD",6,2024
"OD_6_03355800",1,900,"OD",6,2024
"OD_6_03344300",0,0,"OD",6,2024
"OD_6_03357000",4,3600,"OD",6,2024
"OD_6_03241400",0,0,"OD",6,2024
"OD_6_03357100",28,25200,"OD",6,2024
"OD_6_03346500",0,0,"OD",6,2024
"OD_6_03346000",1,900,"OD",6,2024
"OD_6_03243000",8,7200,"OD",6,2024
"OD_6_03355700",0,0,"OD",6,2024
"OD_6_03241100",13.6195230484009,12257.5707435608,"OD",6,2024
"OD_6_03171300",0.765262484550476,688.736236095428,"OD",6,2024
"OD_6_03345200",0,0,"OD",6,2024
"OD_6_03240800",0,0,"OD",6,2024
"OD_6_03240900",0,0,"OD",6,2024
"OD_6_03348600",0,0,"OD",6,2024
"OD_6_03357300",1,900,"OD",6,2024
"OD_6_03345000",2,1800,"OD",6,2024
"OD_6_03346700",0,0,"OD",6,2024
"OD_6_03356000",42.925407409668,38632.8666687012,"OD",6,2024
"OD_6_03243200",0,0,"OD",6,2024
"OD_6_03241600",0,0,"OD",6,2024
"OD_6_03349300",0,0,"OD",6,2024
"OD_6_03243800",2.12118411064148,1909.06569957733,"OD",6,2024
"OD_6_03343800",0,0,"OD",6,2024
"OD_6_03241500",0,0,"OD",6,2024
"OD_6_03171000",61.0467414855957,54942.0673370361,"OD",6,2024
"OD_6_03357400",0,0,"OD",6,2024
"OD_6_03243300",10.3038215637207,9273.43940734863,"OD",6,2024
"OD_6_03344100",0,0,"OD",6,2024
"OD_6_03255500",0,0,"OD",6,2024
"OD_6_03347700",0,0,"OD",6,2024
"OD_6_03243100",7,6300,"OD",6,2024
"OD_6_03237700",0,0,"OD",6,2024
"OD_6_03345600",0,0,"OD",6,2024
"OD_6_03242900",0,0,"OD",6,2024
"OD_6_03345100",0,0,"OD",6,2024
"OD_6_03345700",0,0,"OD",6,2024
"OD_6_03346600",0,0,"OD",6,2024
"OD_6_03255400",1,900,"OD",6,2024
"OD_6_03171200",28,25200,"OD",6,2024
"OD_6_03349200",5,4500,"OD",6,2024
"OD_6_03348700",0,0,"OD",6,2024
"OD_6_03244300",21.1754093170166,19057.8683853149,"OD",6,2024
"OD_6_03346800",2.07459187507629,1867.13268756866,"OD",6,2024
"OD_6_03244400",0,0,"OD",6,2024
"OD_6_03241700",0,0,"OD",6,2024
"OD_6_03357700",6.74665689468384,6071.99120521545,"OD",6,2024
"OD_6_03347400",0,0,"OD",6,2024
"OD_6_03348000",0,0,"OD",6,2024
"OD_6_03244900",1.9133620262146,1722.02582359314,"OD",6,2024
"OD_6_03348500",0,0,"OD",6,2024
"OD_6_03348800",0,0,"OD",6,2024
"OD_6_03255700",2,1800,"OD",6,2024
"OD_6_03243900",0,0,"OD",6,2024
"OD_6_03255600",0.931740522384644,838.566470146179,"OD",6,2024
"OD_6_03357500",0,0,"OD",6,2024
"OD_6_03348300",0,0,"OD",6,2024
"OD_6_03357600",1,900,"OD",6,2024
"OD_6_03347900",0,0,"OD",6,2024
"OD_6_03244500",0,0,"OD",6,2024
"OD_6_03348400",0,0,"OD",6,2024
"OD_6_03346900",2,1800,"OD",6,2024
